geno	ID	STC_19	DTP_19	EH_19	PH_19	FLH_19	TE_19	TIL_19	LA_19	EL_19	EW_19	KRN_19	GER_19	NEL_19	SL_19	GER_21	LA_21	EH_21	FLH_21	PH_21	TIL_21	TBN_21	DTP_21	AC_21	DTS_21	SC_21	ASI_21	TE_21	TPF_21	SL_21	EL_21	EW_21	COV_21	SOL_21	TP_21	CUR_21	PH_22	FLH_22	EH_22	LA_22	NES_22	TIL_22	TBN_22	EL_22	SL_22	EW_22	COV_22	SOL_22	TP_22	CUR_22	TPF_22	STC_22	DTP_22	AC_22	DTS_22	SC_22	HP_22	TE_22	Carb_Starch.BLUP	Carb_Total.Polysaccharides.BLUP	Carb_WSP.BLUP	Carb_Glucose.BLUP	Carb_Fructose.BLUP	Carb_Sucrose.BLUP	Carb_Total.Sugar.BLUP	Vol_beta_pinene	Vol_β_Myrcene	Vol_beta_ocimene	Vol_linalool	Vol_DMNT	Vol_benzyl_acetate	Vol_methyl_salicylate	Vol_Phenethyl_acetate	Vol_Indole	Vol_methyl_antranilate	Vol_cyclosativene	Vol_epi_sesquithujene	Vol_β_trans_Caryophyllene	Vol_trans_α_Bergamotene	Vol_β_Farnesene	Vol_Humulene	Vol_Germacrene_D	Vol_β_Bisabolene	Vol_β_Cadinene	Vol_γ_Cadinene	Vol_Cadina_diene	Vol_trans_Nerolidol	Vol_TMTT	Vol_Caryophyllene_epoxide	pg21_BLUE	pg28_BLUE	ww21_BLUE	ww28_BLUE	adjpg21_BLUE	adjpg28_BLUE	spg21_BLUE	spg28_BLUE	sww21_BLUE	sww28_BLUE	sadjpg21_BLUE	sadjpg28_BLUE
Wuh07183i	Wuh07183i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.0332134	64.21555075	17.65796095	93.97353689	122.9137842	0.52094278	8.225276834	51.56184058	-0.016918302	50.37635503	-0.021556278	1.194385552	28.65125214	0.949324454	5.368080224	10.51973961	3.022453537	0.844641611	0.935221038	73.45405737	15.31311585	134.5813558	98.58479568	14.4063308	51.8456331	1.671633902	0.329411353	3.824270973	11.79510503	5.432426239	2.99244347	0.803282018	0.926218905	68.75453178	9.339497414	0.934747702	66.89378869	50.94836661	-0.01121855	51.81470404	-0.001406177	2.517592187	36.43257338	15.82857877	17.81054913	2.427963397	5.698212059	6.244507956	19.05914963	28.58461054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wuh09188i	Wuh09188i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.04194596	55.46608162	17.28563675	61.34209396	87.19732017	1.0578677	7.671621106	57.86748553	-0.016918342	57.32269383	-0.021200489	0.538559962	25.81967234	0.972299164	4.383578593	13.23633429	3.669943239	0.843157229	0.953295161	98.41951956	17.67411632	74.94287766	50.94878823	7.736377937	51.81646167	1.588297907	0.973236303	6.939135767	11.40144935	5.978443947	3.272018118	0.799192796	0.933870421	93.14622534	13.38298832	0.964271276	26.24230738	55.31050405	-0.004500087	55.72774355	0.002404298	1.958285514	24.15571496	19.38466831	15.72038665	3.276435906	5.250495476	5.286487456	17.43731552	30.88803514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Z07_001	Z07_001	3.473674088	68.70461915	73.259635	241.0686146	188.7790171	51.82202704	1.995286088	38.19294068	155.1342661	33.59510233	9.638034901	27.09070947	5.105925768	108.9441074	65.94241142	44.05046547	60.16367833	147.5035118	196.9740144	2.999720861	10.2542992	64.46036267	1.316414986	68.57107493	-0.01748289	-4.117438854	49.56014553	0.940929299	12.66253889	15.04768264	2.598883768	0.820430555	0.925958309	58.77017777	18.88141878	213.9308691	161.864876	71.26276698	44.18891119	1.259426432	2.97234141	11.64033302	11.29837387	10.73516432	2.070586221	0.839759638	0.905072059	48.86706338	16.20812848	0.97528166	81.48974778	69.10967717	-0.011218416	71.51003184	0.99789188	1.739232172	51.88712679	NA	NA	NA	NA	NA	NA	NA	163194.3333	47609	86997.33333	800216.6667	2852212	647618.6667	229962.6667	80522	4756778	52244	50105.33333	309598	1052741.667	310094	735225.3333	303575.6667	19513	28973	7374.666667	145163.3333	72675.33333	43544.33333	881409.6667	34856.66667	68.00302515	116.4616932	70.19338669	55.8025715	228.8763031	264.6685706	NA	NA	NA	NA	NA	NA
Z07_002	Z07_002	NA	55.57890387	NA	NA	NA	NA	1.091181167	NA	NA	NA	NA	-0.414308948	NA	NA	11.06176366	25.95802114	74.53202898	140.4417539	192.0131543	1.252264484	6.602892839	NA	NA	NA	NA	NA	51.51142325	0.993780202	11.00294752	15.80033781	2.077340606	0.816000863	0.794895045	44.02415471	18.20937041	187.4525804	142.4388337	73.77407779	36.15903125	1.426090154	1.625621052	7.053736841	12.59147566	11.28647562	2.399973704	0.845603783	0.922765105	40.52816911	9.930375219	0.946613543	89.84700569	63.92321024	-0.011218814	74.83133424	-0.001404998	1.399881708	45.28296582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.54043768	NA	80.14448785	NA	55.64446404	NA	NA	NA	NA	NA	NA	NA
Z07_003	Z07_003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.33301477	28.71653303	65.21837018	131.8855069	173.0270769	2.599741851	14.0161633	68.33131316	1.316415281	71.48677747	1.984899684	-3.152545972	41.49287929	0.895951411	11.74092089	17.45896889	3.293748296	0.835962244	0.945590023	63.36345442	18.43590267	165.426779	127.1303635	63.59989657	29.66668978	1.092504116	2.654182197	10.66809494	15.3414891	11.16373745	2.651228484	0.816229397	0.929209964	40.25896959	13.75311568	0.939779273	54.48753796	73.25607572	0.655448214	69.22571946	0.331923971	1.829903027	38.26181425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZapaloteChico	ZapaloteChico	4.617423064	60.63364469	48.23097024	153.2828635	119.1445119	33.89560233	0.365486478	46.1014928	105.9787011	40.88782815	15.11337709	35.10184831	NA	NA	13.06298068	46.96735333	36.08068261	73.4418674	105.0927098	0.315640296	6.309876712	68.81385359	0.002274334	68.29297826	-0.016251926	0.566858363	31.847367	0.890961289	6.607103076	9.962340471	3.631358149	0.801150658	0.945908478	117.0272342	23.31374509	124.334289	91.76061116	34.71788704	58.42622782	2.092761153	0.122247449	12.1758801	9.133583736	5.852584939	3.666588521	0.779344674	0.943001082	92.64660118	14.4868753	0.940901134	40.7383162	63.20339612	-0.004500188	63.37135306	-0.001406863	0.292271662	32.62224922	NA	NA	NA	NA	NA	NA	NA	58847	95461	14604	404018.5	451951	52499	5136.5	159581	301394	6090	145462.5	28967	412420	345965.5	366423.5	191480.5	86118.5	24108	116731	14524	85319.5	10101.5	249755	14264	11.70747146	26.63169375	73.18260854	53.90254002	44.33037958	56.52702748	NA	NA	NA	NA	NA	NA
Zarya123	Zarya123	9.995607267	49.47326366	41.61740834	148.2318288	113.7203232	33.32952721	1.132031242	50.88118423	123.7459424	34.47331534	9.919520259	76.93996269	NA	NA	81.84099035	47.13332565	26.37804945	86.19274918	116.0227375	0.258220536	8.682110745	46.7010923	1.983081569	48.26365788	1.974803321	-1.507639	29.64891819	0.934836933	5.565661215	14.05527574	3.54234772	0.841379553	0.933990774	71.5414693	17.67547608	104.9537883	75.3858523	16.90723264	44.05369227	1.176095307	0.794426207	3.71382212	13.04315264	7.053316002	3.284039275	0.79373451	0.917133179	67.8329775	12.4813054	0.926587079	60.03226202	51.95105758	1.6554481	51.57833016	0.665263615	1.897707003	29.64205411	NA	NA	NA	NA	NA	NA	NA	17190.33333	77786.66667	99776	846957	1374312	83973.33333	423.3333333	32914.33333	3493485.333	77519	345763.6667	13105.33333	958241	400432.3333	954196.6667	421186.3333	587019.6667	50493	61811.33333	260856	276804	48787.33333	873300.3333	26962.33333	94.89508898	158.4833853	70.96717105	41.90511893	312.7244708	274.5803501	NA	NA	NA	NA	NA	NA
we04806	we04806	6.981644733	51.50792941	18.3676913	121.3371334	88.64954227	32.49556458	0.447682968	53.03685761	140.7227909	37.59777683	13.55553663	53.74682989	4.240198792	111.3607862	79.38410701	55.96696514	25.59395827	90.34136296	121.1241551	0.039483715	7.249903627	53.29020931	0.649748471	56.51940984	0.31224715	-3.164533808	30.3641964	0.901927635	6.281394034	13.61560055	3.591319684	0.844627399	0.947331386	91.4308232	18.71173352	107.2640724	76.06645589	12.25493091	56.31732884	1.426099547	0.497612064	5.689211438	13.00383135	7.725428409	3.427902876	0.78545203	0.905337726	86.67350417	19.24516886	0.92796127	74.55581902	55.55864027	-0.011218548	56.90782953	-0.00140552	2.343969708	31.01405753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120.6604377	136.5533818	72.94448785	58.90505002	439.7578485	338.7289766	120.0471445	135.0017035	73.07848305	59.23797738	436.1203542	333.6791724
we04819	we04819	8.570322768	56.83211856	26.86789228	115.5554624	90.85108937	23.95669396	0.871679088	37.0798031	97.58603391	36.73617001	13.9196529	65.86223566	0.4333742	53.23577325	31.43974414	43.79944581	14.2974175	57.21588503	80.61429841	0.458561003	3.568230442	64.64260189	-0.016918414	63.92001008	-0.015629308	0.567086798	23.4299152	0.858644022	5.996313345	10.75101661	3.492952624	0.835413242	0.943079563	94.13398244	21.91829028	97.31649676	72.21076454	19.37480512	54.14677358	1.842759695	0.223257473	9.942639469	10.61999518	4.63754097	3.488578594	0.820911723	0.940562384	101.1159717	18.88540962	0.915400186	64.44001676	56.0447331	-0.004500044	61.38153896	0.002400569	2.786030289	25.38412315	NA	NA	NA	NA	NA	NA	NA	20553.5	503828	251767	2612777.5	3922812	50483.5	349	153508.5	11109143	54585	132531	49067.5	69392	1492077.5	2186530.5	72707.5	128116	657072.5	25430.5	385126	368761.5	238680.5	762014	2862	98.86538634	NA	71.63302083	NA	349.5686512	NA	99.30081795	NA	71.63722185	NA	350.949712	NA
we05407	we05407	6.837895756	52.07890387	9.39635606	76.62288449	56.78404739	19.9219893	0.577482578	45.12830549	NA	NA	NA	53.43569105	2.22480947	53.24999201	77.36803446	50.63336711	17.53430186	77.32128047	103.0839294	0.060218589	7.33723723	47.66999953	1.316415097	46.14550779	1.314783836	1.519629425	25.76568552	0.969501758	6.544758661	12.58004744	3.725128927	0.792117065	0.93890232	109.3826653	15.68171863	69.6394381	49.47792811	9.662014674	50.80604299	1.3149868	0.087559138	3.327794317	7.874410612	3.386565342	3.093349214	0.832993688	0.927796738	81.76661676	14.95118184	0.876319211	74.64571488	49.58366956	0.988781357	50.55930509	1.66525999	0.115898386	19.95256523	9.600730117	20.09051762	11.26154864	6.829342586	6.844112019	16.27305319	28.8828495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68.30641976	94.55000177	72.28747565	61.29991993	249.8647421	244.3152418	69.85306807	94.55009948	72.14484302	61.29990497	255.7942403	244.3153988
we05410	we05410	10.14549181	48.69168358	18.14050364	126.9887154	90.99359444	35.99633621	0.707755852	81.12319098	130.9714638	35.55606815	12.01558206	77.53783306	1.713218802	56.11079041	60.66775194	70.54970417	22.59175657	104.9052353	133.3219941	0.027918133	8.240312782	50.45648968	1.983081628	50.22130554	1.976974756	0.199063428	28.16547943	0.989540071	5.529294395	12.62451558	3.282715897	0.850546569	0.934175127	74.63433041	13.30475436	130.9396472	93.28437695	17.24240145	61.35765716	1.092505593	0.220824698	3.061989637	12.4502195	6.154532033	3.130795455	0.815194394	0.919261463	59.96979521	15.62408606	0.898323138	49.84657738	51.20408058	0.98878135	52.13559847	1.665259367	1.317739814	37.70329483	8.106702393	20.09354029	13.09781773	6.857888276	7.411912579	19.57194779	33.36675741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.55260614	109.1066958	72.03066089	54.1025475	194.2378184	240.3385149	51.98085582	108.3309612	72.10991094	54.26898798	192.8447715	237.8138913
we07403a	we07403a	8.070322768	52.83211856	14.36789228	107.5554624	78.85108937	28.45669396	0.871679088	41.0798031	117.0860339	34.23617001	13.4196529	62.06223566	3.46681265	106.9857834	79.51674085	32.21669594	13.18079819	63.43107735	97.94518541	-0.032262015	1.778262714	53.42730787	-0.016918361	52.29445457	-0.021536789	1.188062083	34.43616063	0.948476021	9.866355644	12.06580883	3.230787001	0.866317646	0.953150721	82.09422873	9.605591776	83.72244151	57.94470039	7.712541339	26.08121073	1.046631325	0.609074531	1.510073779	12.06148511	9.039965126	3.670300518	0.826469814	0.950370076	88.37518988	11.68030109	0.905198021	76.99500173	55.36320084	0.322114767	55.35482391	-0.001405636	2.478479133	26.09115529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.04183112	69.72669344	76.1638546	60.20254575	179.4575409	161.1917427	37.41756297	68.95088445	76.18338972	60.36899061	177.2524987	158.6668305
we08405	we08405	10.98164473	52.00792941	24.3676913	125.8371334	101.6495423	24.49556458	0.447682968	41.03685761	138.7227909	30.09777683	12.05553663	84.49682989	0.922364393	91.86077043	67.8598283	47.71588117	28.95583449	109.4979104	131.5235047	0.111803667	11.64946193	54.96140159	1.983081618	52.57373038	1.979902181	2.234253088	21.78417133	0.99953741	4.843398396	13.83194492	3.053908546	0.825475108	0.905411614	68.90664242	12.84996589	106.6614892	79.19874556	11.71572482	44.24726418	1.509427606	1.336626182	6.147439289	11.91324547	7.778316014	3.258168476	0.805921944	0.918448787	67.00204184	17.12092851	0.916998586	50.64417365	54.1212197	1.65544815	54.42572484	1.665260156	1.54447275	27.56192966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.119364	90.65000281	70.79754918	50.30001735	217.9543245	182.394375	63.24780441	90.6500497	70.88947447	50.30001562	214.6252807	182.3945073
we08408	we08408	9.817344123	52.82346511	30.57275153	126.5759323	87.29375124	38.58231748	0.091181167	34.10575522	86.474118	32.63948551	13.09549119	76.40250229	2.258479316	116.8191167	57.55579736	46.30047896	23.86479731	81.69571894	109.1551412	0.001664193	6.997063261	55.82195026	-0.016918414	56.91842732	-0.02630294	-1.118541381	27.5373609	0.89467055	7.153929367	11.63012689	3.558787954	0.847936925	0.954654337	104.2959597	11.36905692	106.3064389	76.51718245	14.07238045	50.21194151	1.092760051	0.72231114	6.323848085	11.2049902	5.751771354	3.197333944	0.821079384	0.943825578	81.60022671	17.43632886	0.886049919	84.0263719	54.58995817	-0.011218381	56.5216673	-0.001406078	2.364891827	29.4914695	12.74893656	29.5795397	16.34309525	4.238438665	4.981615073	13.156987	20.77295934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	122.4430458	NA	69.43598373	NA	396.1078127	NA	122.4219393	NA	69.70734691	NA	393.9069048	NA
we08414a	we08414a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.53090692	56.71559283	17.36640546	75.24777977	105.3161628	0.182508581	11.5650512	56.50421145	-0.016918263	55.84259356	-0.018133535	0.551165512	29.912741	0.89472516	6.389901278	13.71572748	3.632981218	0.849009393	0.95029161	98.17466213	19.67267969	102.8735599	69.10571112	12.54636733	53.70307764	1.092758806	0.498345644	13.24467236	11.46101418	8.445600204	3.11312818	0.784017033	0.896560224	68.65309595	17.68883742	0.947709935	42.98952374	55.54994369	-0.011218498	57.05885151	-0.001408996	3.600810481	33.68756643	10.78483365	29.44644352	18.53589504	4.229099222	4.622857164	12.29999517	20.00460723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
we08417a	we08417a	9.50174283	54.76265805	25.1691684	132.2744664	101.1280996	29.92276092	0.837555462	46.21463887	127.3543596	38.98482059	17.49234161	73.37669422	4.611883055	73.9857778	49.73852349	47.46681131	15.01665834	77.76963619	99.52361217	-0.044254564	5.392755119	62.66676638	-0.016918529	61.32738887	-0.023539026	1.480166032	21.97977392	0.93864133	5.686853096	12.2326596	3.407869834	0.852227292	0.957492326	100.9892633	14.87813601	93.44189023	58.489801	44.75553028	54.13748357	1.592760873	0.348636219	6.70444515	12.02673292	6.8185242	3.605087734	0.835230601	0.941938741	89.23543078	15.41590556	0.922023483	92.13246874	57.93882094	-0.011218651	58.7786289	-0.001407039	2.7584792	34.96000631	11.16644104	30.41821237	18.99552656	4.507442686	4.515318713	8.977862969	17.45903038	1653	9959	28648	50043	445744	6275	16	6957	2388267	5033	292036	2341	28862	151880	597275	8404	39235	408623	34383	141130	124772	4047	155196	1248	83.15526075	119.841687	69.90309538	56.30256288	273.3745303	276.5815864	82.43314273	119.0657958	69.91012223	56.46899224	270.0613835	274.0566694
we08424	we08424	10.61742306	52.13364469	8.73097024	97.78286352	75.64451194	21.39560233	-0.134513522	52.6014928	106.4787011	32.38782815	12.61337709	81.20184831	3.634106357	60.47155156	62.88108887	49.4662874	7.546024703	51.4662263	66.34452116	0.247393588	8.073182203	56.18813632	-0.016918089	55.57309227	-0.022212308	0.554792325	14.74147924	0.903554869	3.478357643	10.89213935	3.62061561	0.786025221	0.931640048	93.30072625	23.81208359	46.06296338	31.35294467	3.529248612	54.30702736	1.092761156	-0.229947682	4.369345421	11.20476764	5.400993092	3.33262714	0.766211677	0.926535262	60.29899613	12.27951285	0.880411311	39.78653093	57.10291041	-0.011218528	57.70767387	-0.001409006	1.074143184	14.89957388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.84246896	88.80669319	75.05115058	52.0025336	248.4762463	198.7856136	62.67568679	88.03096923	75.13390931	52.16897392	251.2258674	196.260913
we09402	we09402	11.90647569	52.64836439	26.59507993	122.9038805	86.0070372	36.95592234	2.111606205	47.99346972	107.6100302	38.55640042	14.00750573	92.07123249	2.070018847	57.11077926	30.69096099	48.22211458	13.8790892	64.68971055	95.25660685	0.489106847	6.059502301	61.8619936	0.002274286	61.60844086	-0.011450383	0.120638806	30.57518112	0.902333421	6.263614707	13.07918229	4.223330035	0.848080398	0.954087142	120.2872638	18.25763297	102.4090858	71.91547343	17.3561996	34.14216747	1.546636326	0.269133402	5.54340114	12.32693484	4.625796988	3.776204834	0.831513489	0.94333868	83.57520185	13.12771777	0.919379967	73.09620701	56.0914544	-0.0112185	56.28737018	-0.001403412	0.768508437	30.80484726	8.042506513	22.93146834	15.15692585	5.717599391	6.030240811	15.6233554	27.09132106	130672.5	56526	36605.5	792656.5	1526112.5	15304.5	7211.5	14432.5	5162100.5	55482.5	361472	58754.5	478186.5	2649365	3164077	165280.5	115513.5	64505.5	69495	69156.5	372447	27034.5	525671.5	7534.5	64.17073955	93.32668975	77.16290371	48.50253111	276.8729369	181.6294076	62.97067286	92.55083817	77.21875599	48.66898314	273.2193827	179.1044971
we09413	we09413	7.973674088	55.70461915	27.259635	150.5686146	116.7790171	33.32202704	2.495286088	41.69294068	110.1342661	38.09510233	11.6380349	61.64070947	4.791840751	97.36076839	66.84038007	41.04944116	22.56144645	83.88285558	109.8740734	0.104738141	5.633743054	59.46021879	1.983081745	59.17803346	-0.015582183	0.209452978	26.29578179	0.93828315	11.27863467	16.75337132	4.078168447	0.81077148	0.940640741	127.2573004	13.97376839	99.29296603	70.73431136	12.15532393	43.61234687	1.259427044	-0.065304966	6.509739038	13.2509496	6.942661891	3.511595044	0.803260003	0.932049245	91.26885393	11.27671514	0.930194576	71.44724055	58.38516276	1.988781396	60.61326899	-0.001404414	2.158448353	28.72972694	6.779725244	23.49274297	16.18320341	5.551247798	6.220244195	17.23037877	27.33622958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.48575437	89.40169352	71.52024909	59.80251943	266.9272506	224.1692271	74.57971795	88.62597172	71.44519148	59.96896349	267.9556903	221.6445803
we09425	we09425	11.07032277	54.83211856	25.86789228	126.0554624	92.85108937	32.45669396	0.871679088	40.5798031	159.0860339	37.23617001	13.9196529	85.11223566	5.526010152	65.73577359	48.52243875	39.7165762	20.01635101	69.32118783	95.51302243	0.151291677	11.55890681	57.60635072	-0.016918394	57.48645031	-0.023220398	0.173031703	25.98008956	0.874648028	4.84323971	16.58275773	3.64904409	0.818640822	0.936433297	98.3845692	13.94912123	89.64860313	58.70940014	11.96024813	38.71160552	1.342759563	1.251354296	11.52986015	13.51455194	4.471100673	2.99180168	0.823265187	0.918493782	72.71969908	13.60345556	0.929908644	69.68642514	57.97998099	-0.011218528	58.33141543	-0.001403677	2.168764036	30.86277921	12.42595926	29.96695198	17.91077931	4.097446438	4.650969777	11.99646958	19.18218448	249409	196641	238048.6667	3170842.333	4065329.667	21734.33333	634.3333333	20335.33333	6132200	527131.3333	287257.3333	56923.33333	257337.3333	2336223	4490163	144434	1634713.667	70578.66667	22937	175776.3333	808299.3333	979629	1240165	5501.666667	124.2134448	137.6133889	69.67254608	52.60507765	407.2914091	294.1539271	123.1840542	136.0618726	69.69468816	52.93796034	405.7280771	289.1045476
we10401	we10401	4.145945343	62.1923937	33.16263107	139.0983346	105.0053333	34.40881169	1.804184769	49.96796	133.9714638	27.55606815	12.01558206	16.03783306	0.633098397	62.98578072	8.110420323	48.44961593	20.26115024	81.73693587	112.6065667	1.543970067	16.17061097	65.75309996	-0.025377481	65.35806469	-0.027169348	0.322040277	30.63768688	0.95052653	7.43210629	12.43404315	3.145115687	0.840132575	0.947279574	78.45644474	15.15223068	134.0197937	96.36772136	22.196444	46.26630067	3.139141987	0.839611751	9.781621982	13.36379511	7.093248599	3.178729706	0.849055936	0.953949783	77.32347343	7.709444161	0.96560424	45.08638148	58.12384873	-0.016827842	59.15316256	-0.002108649	1.904850976	37.42342682	8.540188723	25.92089946	17.77869882	5.864660147	5.708031409	11.47493062	23.6099616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92.789364	91.06000281	73.29754918	55.40001735	345.4284151	204.1704124	91.91780441	91.0600497	73.38947447	55.40001562	342.0993713	204.1705447
we1095407-2	we1095407-2	8.617423064	55.13364469	21.73097024	119.7828635	88.64451194	30.39560233	0.365486478	33.1014928	136.4787011	32.88782815	12.11337709	65.85184831	3.810708842	106.6107797	52.60834395	35.96655055	25.33012563	89.05230858	120.0581409	0.029511543	17.06511713	56.2819998	1.316414987	56.06227101	-0.010591278	0.191504186	31.8694676	0.91407969	7.122583037	14.00624623	3.298548788	0.865779683	0.946855748	88.98524741	11.65827257	89.12710147	57.99424629	9.329152362	49.67401814	1.009427993	0.264842514	10.05383625	11.73050545	7.282704116	2.914975845	0.82279749	0.925110244	67.33491159	13.66142728	0.865311655	58.29269076	55.10070366	0.988781443	57.73485389	0.331927521	1.381855443	30.81119427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.71216885	101.320008	75.79845606	63.00002281	308.0031443	273.8378493	74.69395065	101.3200784	75.83454415	63.00000231	309.6622158	273.8378648
we11401	we11401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.247944274	49.19121072	-1.259728502	46.53211781	79.44997902	0.08567565	-0.261670889	NA	NA	NA	NA	NA	32.51395052	NA	NA	NA	NA	NA	NA	NA	NA	42.34115151	32.28705236	15.47735928	28.93817417	1.671639025	0.215807712	12.56679139	6.887382676	13.48812443	3.024939076	0.777904854	0.917966954	87.82849555	19.50641965	0.918719855	89.46142926	64.06149227	-0.011218789	63.05101865	-0.001407476	1.744302728	9.885404761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
we11405	we11405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.4805794	47.30033665	26.42281898	102.2171144	126.4395845	0.805967067	15.61496641	52.77676832	1.316414969	52.16026761	-0.020898511	0.525127315	24.17924687	0.950505962	4.456172421	12.50658151	3.539570908	0.853391452	0.925936956	73.19691876	15.83935698	110.1305357	79.41121331	14.56930223	52.06558313	1.259427587	0.180156649	10.78060234	12.00473166	5.247938737	3.637037907	0.807821786	0.918338654	88.44973939	18.25188123	0.944306475	92.84130666	53.48555615	1.322114528	53.96998824	0.331926806	1.679811815	30.96343699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
we11408	we11408	11.64549181	52.19168358	21.14050364	121.9887154	92.99359444	28.99633621	1.207755852	46.62319098	154.6987946	39.27754641	14.9676838	89.08783306	5.346297489	116.6107691	72.54923987	43.05030252	23.9353217	83.73064336	111.7776883	0.130027516	12.53477174	56.59275211	-0.016918265	56.06923444	-0.018591613	0.505274059	28.03418139	0.997575629	5.573152652	15.75168197	3.828981514	0.837847949	0.913016298	61.07661076	25.27099198	100.8993945	75.32140013	19.79245592	56.04459597	1.34276396	0.587045985	8.637971682	17.49599736	10.22166108	3.849181191	0.822251831	0.914046485	58.53740918	24.12263015	0.928197862	62.06572219	56.5261112	-0.011218689	57.77523324	-0.001403725	2.500827464	25.98835947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68.37818092	NA	73.40615034	60.50505579	256.5219923	NA	68.18290845	NA	73.55302906	60.83790104	258.5875034	NA
